ID,COMPONENT CODE,TRUCK CODE,LABOR OPERATION DESCRIPTION,ERT
1,1,LLV,"CABLE, DEFROST - REPLACE",0.30
2,1,LLV,"CABLE, HEATER RECIRCULATION - REPLACE/ADJUST",0.60
3,1,LLV,"CABLE, TEMP CONTROL - REPLACE/ADJUST",0.50
4,1,LLV,"CAP, HEATER PLENUM - REPLACE",1.10
5,1,LLV,"CORE, HEATER - REPLACE",1.10
6,1,LLV,"DUCT, OUTSIDE / FRESH AIR - REPLACE",0.20
7,1,LLV,HEATER CONTROL KNOB- REPLACE,0.20
8,1,LLV,"HOSE, HEATER - REPLACE EACH",0.30
9,1,LLV,"KNOB, HEATER CONTROL - REPLACE",0.20
10,1,LLV,"MOTOR, HEATER BLOWER - REPLACE",0.70
11,1,LLV,"PANEL, HEATER CONTROL - REPLACE",0.30
12,1,LLV,"PLENUM, FRESH AIR INTAKE - REPLACE",1.60
13,1,LLV,"PLENUM, HEATER - REPLACE",1.00
14,1,LLV,"RESISTOR, HEATER MOTOR - REPLACE",0.30
15,1,LLV,"SWITCH, HEATER / BLOWER MOTOR - REPLACE",0.30
16,1,LLV,"VALVE, HEATER CONTROL - REPLACE/ADJUST",0.40
17,2,LLV,A-POST R/L SIDE - REPLACE,1.00
18,2,LLV,"A-POST R/L SIDE, SEAL - REPLACE",0.30
19,2,LLV,"ARM, WINDSHIELD WIPER - REPLACE",0.20
20,2,LLV,BATTERY TRAY,0.50
21,2,LLV,"BODY MOUNT AND/OR BOLT, REPLACE - ONE",0.20
22,2,LLV,B-POST L/R - REPLACE,2.00
23,2,LLV,BULKHEAD DOOR LATCH ASSY - REPLACE,0.30
24,2,LLV,BULKHEAD DOOR ROLLER ASSY - REPLACE,1.00
25,2,LLV,BULKHEAD DOOR STRIKER ASSY - REPLACE,0.20
26,2,LLV,BULKHEAD DOOR TRACK - REPLACE,0.90
27,2,LLV,BUMPER F/R - REPLACE,1.00
28,2,LLV,BUMPER F/R- L/S BRACKET EACH,1.20
29,2,LLV,"BUMPER, BULKHEAD DOOR - REPLACE",0.40
30,2,LLV,"CABLE, HOOD RELEASE - REPLACE",0.30
31,2,LLV,CASTING DOOR TRACK - REPLACE,0.30
32,2,LLV,"CATCH, HOOD SAFETY - REPLACE",0.20
33,2,LLV,CORNER CASTING - REPLACE,1.00
34,2,LLV,COUNTERBALANCE ASSY - REPLACE,0.40
35,2,LLV,COUNTERBALANCE CABLE - REPLACE,0.20
36,2,LLV,"DOOR, BULKHEAD - REPLACE",1.40
37,2,LLV,FENDER LINER R/L- REPLACE,0.30
38,2,LLV,FLOOR MAT - REPLACE,1.00
39,2,LLV,FLOOR MAT PARTIAL - REPLACE,0.40
40,2,LLV,FUEL FILL DOOR ASSY- REPLACE,0.20
41,2,LLV,GUARD REAR CONNER - REPLACE,1.00
42,2,LLV,GUSSET 2 REQUIRED,0.50
43,2,LLV,HEADLIGHT BEZEL - REPLACE,0.20
44,2,LLV,"HINGE, HOOD - REPLACE",0.40
45,2,LLV,HOOD ASSY - REPLACE,0.30
46,2,LLV,KICK GUARD - REPLACE,0.20
47,2,LLV,"LATCH, HOOD - REPLACE",0.30
48,2,LLV,"LINKAGE, WINDSHIELD WIPER - REPLACE",0.60
49,2,LLV,LOCK ASSY - SIDE OR REAR OR BULKHEAD - REPLACE EAC,0.30
50,2,LLV,LOCK SET,1.50
51,2,LLV,MAIL TRAY ASSY COMPLETE - REPLACE,1.00
52,2,LLV,MAIL TRAY HANDLE - REPLACE,0.30
53,2,LLV,MAIL TRAY PEDESTAL . PAN - REPLACE,0.20
54,2,LLV,MAIL TRAY SLIDE - REPLACE,0.30
55,2,LLV,MAIL TRAY SPIDER LEG ASSY - REPLACE,0.50
56,2,LLV,MAIL TRAY TOP - REPLACE,0.30
57,2,LLV,MIRROR - REPLACE EACH,0.20
58,2,LLV,MIRROR BRACKET - REPLACE EACH,0.20
59,2,LLV,"MOTOR, WINDSHIELD WIPER - REPLACE",1.40
60,2,LLV,MUD FLAP - REPLACE EACH,0.20
61,2,LLV,PAINT - GRILL,0.60
62,2,LLV,PAINT DOOR L/R FIRST STAGE,1.50
63,2,LLV,PAINT FLOOR CARGO AREA-COMP STRIP/REPAINT,2.00
64,2,LLV,PAINT FLOOR CARGO AREA-SPOT REPAIR STRIP/REPAIR,0.50
65,2,LLV,PAINT FRONT CORNER-COLOR COAT,0.50
66,2,LLV,PAINT FRONT CORNER-REFINISH,0.50
67,2,LLV,PAINT FRONT DOOR BELOW STRIPE-COLOR COAT,0.80
68,2,LLV,PAINT FRONT DOOR BELOW STRIPE-REFINISH,1.10
69,2,LLV,PAINT FRONT DOOR BELOW STRIPE-SPOT/PARTIAL,0.50
70,2,LLV,PAINT FRONT DOOR COMPLETE-COLOR COAT,1.10
71,2,LLV,PAINT FRONT DOOR COMPLETE-REFINISH,1.30
72,2,LLV,PAINT FRONT DOOR COMPLETE-SPOT/PARTIAL,0.50
73,2,LLV,PAINT FRONT DOOR WINDOW FRAME-COAT,0.90
74,2,LLV,PAINT FRONT DOOR WINDOW FRAME-COLOR COAT,0.80
75,2,LLV,PAINT FRONT DOOR WINDOW FRAME-SPOT/PARTIAL,0.50
76,2,LLV,PAINT FRONT END PANEL-COLOR COAT,0.80
77,2,LLV,PAINT FRONT END PANEL-REFINISH,1.00
78,2,LLV,PAINT FRONT END PANEL-SPOT/PARTIAL,0.50
79,2,LLV,PAINT FRONT FENDER-COLOR COAT,1.00
80,2,LLV,PAINT FRONT FENDER-REFINISH,1.20
81,2,LLV,PAINT FRONT FENDER-SPOT/PARTIAL,0.50
82,2,LLV,PAINT FRONT QUARTER GLASS-COLOR COAT,0.70
83,2,LLV,PAINT FRONT QUARTER GLASS-REFINISH,0.90
84,2,LLV,PAINT FRONT QUARTER GLASS-SPOT/PARTIAL,0.50
85,2,LLV,PAINT FUEL FILLER DOOR-COLOR COAT,0.30
86,2,LLV,PAINT FUEL FILLER DOOR-REFINISH,0.40
87,2,LLV,PAINT HOOD-COLOR COAT,0.90
88,2,LLV,PAINT HOOD-REFINISH,1.20
89,2,LLV,PAINT HOOD-SPOT/PARTIAL,0.50
90,2,LLV,PAINT REAR QUARTER BELOW STRIPE-COLOR COAT,1.20
91,2,LLV,PAINT REAR QUARTER BELOW STRIPE-REFINISH,1.40
92,2,LLV,PAINT REAR QUARTER BELOW STRIPE-SPOT/PARTIAL,0.50
93,2,LLV,PAINT REAR QUARTER ROOF TO STRIPE-COLOR COAT,1.30
94,2,LLV,PAINT REAR QUARTER ROOF TO STRIPE-REFINISH,1.60
95,2,LLV,PAINT REAR QUARTER ROOF TO STRIPE-SPOT/PARTIAL,0.50
96,2,LLV,PAINT REAR DOOR ABOVE STRIPE-COLOR COAT,1.00
97,2,LLV,PAINT REAR DOOR ABOVE STRIPE-REFINISH,1.30
98,2,LLV,PAINT REAR DOOR ABOVE STRIPE-SPOT/REPAIR,0.50
99,2,LLV,PAINT REAR DOOR BELOW STRIPE-COLOR COAT,0.80
100,2,LLV,PAINT REAR DOOR BELOW STRIPE-REFINISH,0.90
101,2,LLV,PAINT REAR DOOR BELOW STRIPE-SPOT/REPAIR,0.50
102,2,LLV,PAINT REAR DOOR COMPLETE-COLOR COAT,1.10
103,2,LLV,PAINT REAR DOOR COMPLETE-REFINISH,1.40
104,2,LLV,PAINT REAR DOOR COMPLETE-SPOT/REPAIR,0.50
105,2,LLV,PAINT REAR PANEL BELOW DOOR-COLOR COAT,0.60
106,2,LLV,PAINT REAR PANEL BELOW DOOR-REFINISH,0.70
107,2,LLV,PAINT ROOF CENTER-COLOR COAT,2.90
108,2,LLV,PAINT ROOF CENTER-REFINISH,3.70
109,2,LLV,PAINT ROOF CENTER-SPOT/PARTIAL,0.50
110,2,LLV,PAINT ROOF FRONT-COLOR COAT,0.70
111,2,LLV,PAINT ROOF FRONT-REFINISH,0.80
112,2,LLV,PAINT ROOF FRONT-SPOT/PARTIAL,0.50
113,2,LLV,PAINT ROOF REAR-COLOR COAT,0.70
114,2,LLV,PAINT ROOF REAR-REFINISH,0.80
115,2,LLV,PAINT ROOF REAR-SPOT/PARTIAL,0.50
116,2,LLV,PAINT UPPER COWL AND/OR GRILL - COLOR COAT,0.70
117,2,LLV,PAINT UPPER COWL AND/OR GRILL - REFINISH,0.80
118,2,LLV,PAINT UPPER COWL AND/OR GRILL - SPOT/PARTIAL,0.50
119,2,LLV,PAINT VEHICLE,24.00
120,2,LLV,PAINT VENT REAR QTR-COLOR COAT,0.40
121,2,LLV,PAINT VENT REAR QTR-REFINISH,0.40
122,2,LLV,PANEL FRONT STEP R/L - REPLACE,1.00
123,2,LLV,"PANEL, FRONT W/ GRILL INSERT & HEADLAMPS - REPLACE",0.70
124,2,LLV,"PANEL, SIDE BODY - REPLACE",8.70
125,2,LLV,"PIVOT, LEFT WINDSHIELD WIPER - REPLACE",2.20
126,2,LLV,"PIVOT, RIGHT WINDSHIELD WIPER - REPLACE",0.90
127,2,LLV,PUMP WINDSHIELD WASHER - REPLACE,0.20
128,2,LLV,REAR DOOR ASSY - REPLACE,1.00
129,2,LLV,REAR DOOR LATCH - REPLACE,0.40
130,2,LLV,REAR DOOR LATCH CONTROL - REPLACE,0.70
131,2,LLV,REAR DOOR LATCH STRIKER - REPLACE,0.30
132,2,LLV,REAR DOOR LOCK CABLE - REPLACE,0.30
133,2,LLV,REAR DOOR LOCK PANEL COVER - REPLACE,0.50
134,2,LLV,REAR DOOR ROLLERS - REPLACE - ALL,0.80
135,2,LLV,REAR DOOR TRACK - REPLACE - ONE,1.60
136,2,LLV,REAR DOOR WEATHER-STRIP/SEALS - REPLACE - ONE,0.20
137,2,LLV,"ROD, HOOD PROP - REPLACE",0.20
138,2,LLV,ROOF ASSY - REPLACE,12.50
139,2,LLV,ROOF SEAMS - REPAIR,0.30
140,2,LLV,SEAT - REPLACE,0.30
141,2,LLV,SEAT ADJUSTOR SLIDE - REPLACE,0.30
142,2,LLV,SEAT BELT ASSY - LAP BELT - REPLACE,0.30
143,2,LLV,SEAT BELT ASSY - SHOULDER BELT - REPLACE,0.40
144,2,LLV,SEAT COVER - REPLACE,0.50
145,2,LLV,SHIFTER INDICATOR / PRNDL- REPLACE,0.60
146,2,LLV,SIDE DOOR ASSY - REPLACE,0.30
147,2,LLV,SIDE DOOR GLASS - REPLACE,0.80
148,2,LLV,SIDE DOOR GLASS WEATHER STRIP - REPLACE,0.70
149,2,LLV,SIDE DOOR LATCH ASSY - REPLACE,0.30
150,2,LLV,SIDE DOOR ROLLER ASSY - REPLACE,0.60
151,2,LLV,SIDE DOOR ROLLER TRACK - REPLACE,0.90
152,2,LLV,SIDE DOOR STRIKER - REPLACE - ONE,0.20
153,2,LLV,SIDE DOOR WEATHER-STRIP/SEALS - REPLACE - ONE,0.20
154,2,LLV,SIDE DOOR WINDOW CRANK HANDLE - REPLACE,0.20
155,2,LLV,SIDE DOOR WINDOW REGULATOR - REPLACE,1.00
156,2,LLV,SILL OR STEP WELL PLATE / COVER KIT - INSTALL,0.30
157,2,LLV,SILL STEP OR STEP WELL - REPLACE,1.00
158,2,LLV,SKIRT PANEL FRONT - REPLACE,0.30
159,2,LLV,SPLASH GUARDS,0.20
160,2,LLV,STIFFENER FORWARD WHEEL BOX R/L,0.50
161,2,LLV,STRIPE AND/OR DECAL - REPLACE,0.30
162,2,LLV,"SUPPORT, RADIATOR - REPLACE",0.80
163,2,LLV,VENT PANEL SIDE - REPLACE,0.40
164,2,LLV,"VISOR, SUN - REPLACE",0.20
165,2,LLV,WHEEL BOX - REPLACE,3.90
166,2,LLV,WINDSHIELD GLASS CORNER STAMPING - REPLACE,2.00
167,2,LLV,WINDSHIELD GLASS FRONT - REPLACE,1.60
168,2,LLV,WINDSHIELD GLASS FRONT - RESEAL,0.60
169,2,LLV,WINDSHIELD SIDE GLASS - REPLACE,0.30
170,2,LLV,WINDSHIELD SIDE GLASS - RESEAL,0.30
171,2,LLV,WINDSHIELD WASHER HOSE/CLIPS/SOLVENT - REPLACE,0.80
172,2,LLV,WINDSHIELD WASHER RESERVOIR / TANK - REPLACE,0.20
173,2,LLV,WIPER BLADE - REPLACE,0.20
174,3,LLV,"BOARD, PRINTED CIRCUIT - REPLACE",0.60
175,3,LLV,"CABLE, SPEEDOMETER - REPLACE",0.80
176,3,LLV,"GAUGE, FUEL - REPLACE",0.30
177,3,LLV,"GAUGE, OIL PRESSURE - REPLACE",0.30
178,3,LLV,"GAUGE, TEMPERATURE - REPLACE",0.30
179,3,LLV,"HEAD, SPEEDOMETER - REPLACE",0.30
180,3,LLV,INSTRUMENT PANEL BRACKET,0.20
181,3,LLV,INSTRUMENT PANEL LENS AND/OR BEZEL - REPLACE,0.30
182,3,LLV,"SWITCH, COOLANT TEMP - REPLACE",0.40
183,3,LLV,"SWITCH, OIL PRESSURE - REPLACE",0.30
184,3,LLV,VOLTMETER - REPLACE,0.30
185,13,LLV,BLEED BRAKES,0.40
186,13,LLV,BRAKE BACKING PLATE - REPLACE - BOTH,2.00
187,13,LLV,BRAKE BACKING PLATE - REPLACE - ONE,1.40
188,13,LLV,BRAKE BOOSTER - REPLACE,0.50
189,13,LLV,BRAKE CALIPER - REPLACE - INCLUDES BLEED,0.80
190,13,LLV,BRAKE CALIPER - REPLACE BOTH - INCLUDES BLEED,1.10
191,13,LLV,BRAKE COMBO VALVE - REPLACE - INCLUDES BLEED,0.80
192,13,LLV,"BRAKE DRUM, RESURFACE - BOTH",0.70
193,13,LLV,"BRAKE DRUM, RESURFACE - EACH",0.40
194,13,LLV,BRAKE FRONT PADS - REPLACE - BOTH SIDES,0.90
195,13,LLV,BRAKE FRONT ROTOR - REPLACE BOTH,0.50
196,13,LLV,BRAKE FRONT ROTOR - REPLACE ONE,0.30
197,13,LLV,BRAKE FRONT ROTORS & PADS - REPLACE - BOTH SIDES,1.40
198,13,LLV,"BRAKE FRONT ROTORS, PADS, & CALIPERS - REPLACE - BC",2.00
199,13,LLV,"BRAKE HOSE, FRONT - REPLACE BOTH",0.90
200,13,LLV,"BRAKE HOSE, FRONT - REPLACE ONE",0.70
201,13,LLV,"BRAKE HOSE, REAR - REPLACE",0.30
202,13,LLV,"BRAKE LINE, AXLE HSG JUNCT BOX TO REAR WHEEL CYL -",0.60
203,13,LLV,"BRAKE LINE, COMBO VALVE TO FRONT JUNCT BOX - REPLY",0.80
204,13,LLV,"BRAKE LINE, FRONT TO REAR - REPLACE",1.00
205,13,LLV,"BRAKE LINE, MASTER CYL TO COMBO VALVE FRONT - REP",0.60
206,13,LLV,"BRAKE LINE, MASTER CYL TO COMBO VALVE REAR - REPL,",0.60
207,13,LLV,"BRAKE LINE, TEE/COMBO TO FRONT HOSE - REPLACE - ON",0.90
208,13,LLV,BRAKE MASTER CYLINDER - REPLACE,0.60
209,13,LLV,BRAKE PARK - ADJUST,0.30
210,13,LLV,BRAKE PARK EQUALIZER - REPLACE,0.40
211,13,LLV,BRAKE PARK LEVER - REPLACE,0.30
212,13,LLV,BRAKE PEDAL - REPLACE,0.60
213,13,LLV,BRAKE PEDAL PAD - REPLACE,0.20
214,13,LLV,BRAKE PEDAL SUPPORT BRACKET - REPLACE,1.30
215,13,LLV,BRAKE REAR DRUM - REPLACE. L30 T H,0.60
216,13,LLV,BRAKE REAR DRUM - REPLACE ONE,0.40
217,13,LLV,BRAKE REAR DRUMS & SHOES - REPLACE - BOTH,1.50
218,13,LLV,BRAKE REAR SELF ADJUSTER - REPLACE - BOTH,0.50
219,13,LLV,BRAKE REAR SHOE SPRINGS RETURN & HOLD DOWN - REF,0.70
220,13,LLV,BRAKE REAR SHOES - REPLACE - BOTH,0.90
221,13,LLV,"BRAKE ROTOR, RESURFACE - EACH",0.70
222,13,LLV,BRAKE WHEEL CYLINDER - REPLACE - BOTH,1.10
223,13,LLV,BRAKE WHEEL CYLINDER - REPLACE - ONE,0.80
224,13,LLV,"CABLE, PARK BRAKE FRONT - REPLACE",0.70
225,13,LLV,"CABLE, PARK BRAKE INTERMEDIATE - REPLACE",0.40
226,13,LLV,"CABLE, PARK BRAKE REAR - REPLACE - BOTH",1.10
227,13,LLV,"CABLE, PARK BRAKE REAR - REPLACE - ONE",0.70
228,13,LLV,"SEAL, FRONT ROTOR DUST - REPLACE - DOES NOT INCLUD",0.20
229,14,LLV,FRAME ASSEMBLY - REPAIR,1.00
230,14,LLV,FRAME ASSEMBLY - REPLACE,24.00
231,14,LLV,FRAME CROSS MEMBER - REPAIR,0.50
232,15,LLV,"BEARING, STEERING SHAFT HOUSING - REPLACE",0.90
233,15,LLV,"BRACKET, POWER STEERING PUMP MOUNTING - REPLACE",0.80
234,15,LLV,"GEAR ASSEMBLY, POWER STEERING - REPLACE",1.20
235,15,LLV,"HOSE, POWER STEERING PRESSURE - REPLACE",0.70
236,15,LLV,"HOSE, POWER STEERING RETURN - REPLACE",0.70
237,15,LLV,IDLER ARM - REPLACE,0.70
238,15,LLV,"KNUCKLE ASSEMBLY, STEERING - REPLACE - ONE",1.30
239,15,LLV,PITMAN ARM - REPLACE,0.40
240,15,LLV,"PUMP, POWER STEERING - REPLACE",0.90
241,15,LLV,"ROD, STEERING INTERMEDIATE / RELAY - REPLACE",0.90
242,15,LLV,"SEAL, POWER STEERING PUMP SHAFT, OIL - REPLACE",0.60
243,15,LLV,"SEAL, SECTOR SHAFT / PITMAN - REPLACE",0.90
244,15,LLV,"SHAFT, INTERMEDIATE STEERING - REPLACE",0.50
245,15,LLV,"SHAFT, STEERING UPPER - REPLACE",1.20
246,15,LLV,"STEERING COLUMN ASSEMBLY,- REPLACE",1.20
247,15,LLV,STEERING COLUMN LOCK PLATE - REPLACE,0.30
248,15,LLV,STEERING COLUMN SHIFTER BOWL - REPLACE,1.40
249,15,LLV,"STEERING WHEEL, - REPLACE",0.20
250,15,LLV,"TIE ROD, INNER - REPLACE - BOTH",0.90
251,15,LLV,"TIE ROD, INNER - REPLACE - ONE",0.70
252,15,LLV,"TIE ROD, OUTER AND/OR ADJUSTING SLEEVE, REPLACE - E",0.70
253,15,LLV,"TIE ROD, OUTER AND/OR ADJUSTING SLEEVE, REPLACE - C",0.50
254,16,LLV,ALIGN FRONT SUSPENSION,0.70
255,16,LLV,BALL JOINT - LOWER - REPLACE - BOTH,1.10
256,16,LLV,BALL JOINT - LOWER - REPLACE - ONE,0.70
257,16,LLV,BALL JOINT - UPPER - REPLACE - BOTH,1.10
258,16,LLV,BALL JOINT - UPPER - REPLACE - ONE,0.70
259,16,LLV,"BAR, REAR STABILIZER (ANTI-SWAY) - REPLACE",0.60
260,16,LLV,"BEARING AND/OR BUSHING, LOWER - REPLACE",0.50
261,16,LLV,"BEARING AND/OR BUSHING, UPPER - REPLACE",0.90
262,16,LLV,"BOLT, REAR LEAF SPRING CENTER - REPLACE - ONE",0.50
263,16,LLV,"BRACKET, SHOCK & LEAF SPRING REAR - REPLACE - BOTH",0.60
264,16,LLV,"BRACKET, SHOCK & LEAF SPRING REAR - REPLACE - ONE",0.40
265,16,LLV,"BUMPER, AXLE - REPLACE - ONE",0.30
266,16,LLV,"BUMPER, LOWER CONTROL ARM - REPLACE - ONE",0.20
267,16,LLV,"BUMPER, UPPER CONTROL ARM - REPLACE - ONE",0.60
268,16,LLV,"BUSHING, FRONT STABILIZER TO FRAME - REPLACE BOTH",0.40
269,16,LLV,"BUSHING, FRONT STABILIZER TO FRAME - REPLACE ONE",0.30
270,16,LLV,"BUSHING, REAR LEAF SPRING EYE - REPLACE - BOTH",1.50
271,16,LLV,"BUSHING, REAR LEAF SPRING EYE - REPLACE - ONE",0.90
272,16,LLV,"BUSHING, REAR STABILIZER BAR TO FRAME - REPLACE - B",0.60
273,16,LLV,"BUSHING, REAR STABILIZER BAR TO FRAME - REPLACE - 0",0.40
274,16,LLV,"BUSHINGS AND/OR SHAFT, UPPER CONTROL ARM - REPLAI",2.00
275,16,LLV,"BUSHINGS AND/OR SHAFT, UPPER CONTROL ARM - REPLAI",1.30
276,16,LLV,BUSHINGS LOWER CONTROL ARM - REPLACE - BOTH SIDE;,2.80
277,16,LLV,BUSHINGS LOWER CONTROL ARM - REPLACE - ONE SIDE,2.00
278,16,LLV,CONTROL ARM ASSEMBLY - LOWER - REPLACE - BOTH,2.20
279,16,LLV,CONTROL ARM ASSEMBLY - LOWER - REPLACE - ONE,1.20
280,16,LLV,CONTROL ARM ASSEMBLY - UPPER - REPLACE - BOTH,1.80
281,16,LLV,CONTROL ARM ASSEMBLY - UPPER - REPLACE - ONE,1.00
282,16,LLV,"END LINK OR BUSHINGS, FRONT STABILIZER - REPLACE - E",0.40
283,16,LLV,"END LINK OR BUSHINGS, FRONT STABILIZER - REPLACE - C",0.30
284,16,LLV,"END LINK, REAR STABILIZER - REPLACE BOTH",0.50
285,16,LLV,"END LINK, REAR STABILIZER - REPLACE ONE",0.30
286,16,LLV,"SHACKLE AND/OR BUSHING, REAR LEAF SPRING - REPLAC",0.40
287,16,LLV,"SHOCK ABSORBER, FRONT - REPLACE - BOTH",0.80
288,16,LLV,"SHOCK ABSORBER, FRONT - REPLACE - ONE",0.50
289,16,LLV,"SHOCK ABSORBER, REAR - REPLACE - BOTH",0.70
290,16,LLV,"SHOCK ABSORBER, REAR - REPLACE - ONE",0.40
291,16,LLV,"SPRING ASSEMBLY, REAR LEAF - REPLACE - BOTH",1.50
292,16,LLV,"SPRING ASSEMBLY, REAR LEAF - REPLACE - ONE",0.90
293,16,LLV,"SPRING SEAT AND/OR INSULATOR, FRONT - REPLACE - ONI",0.80
294,16,LLV,"SPRING, FRONT COIL - REPLACE - BOTH",1.40
295,16,LLV,"SPRING, FRONT COIL - REPLACE - ONE",0.80
296,16,LLV,"STABILIZER SHAFT (ANTI-SWAY BAR), FRONT - REPLACE",0.60
297,16,LLV,"U-BOLT, REAR LEAF SPRING - REPLACE - BOTH SIDES",0.50
298,16,LLV,"U-BOLT, REAR LEAF SPRING - REPLACE - ONE SIDE",0.30
299,17,LLV,TIRE - REPLACE 1 - INCLUDES MOUNT & BALANCE,0.60
300,17,LLV,TIRE - REPLACE 2 - INCLUDES MOUNT & BALANCE,1.00
301,17,LLV,TIRE - REPLACE 3 - INCLUDES MOUNT & BALANCE,1.40
302,17,LLV,TIRE - REPLACE 4 - INCLUDES MOUNT & BALANCE,1.80
303,17,LLV,TIRE REPAIR - EACH,0.70
304,17,LLV,VALVE STEM - REPLACE - EACH,0.40
305,18,LLV,PAINT WHEEL - EACH,0.40
306,18,LLV,WHEEL - REPLACE 1 - INCLUDES MOUNT & BALANCE,0.60
307,18,LLV,WHEEL - REPLACE 2 - INCLUDES MOUNT & BALANCE,1.00
308,18,LLV,WHEEL - REPLACE 3 - INCLUDES MOUNT & BALANCE,1.40
309,18,LLV,WHEEL - REPLACE 4 - INCLUDES MOUNT & BALANCE,1.80
310,18,LLV,WHEEL BALANCE - 1,0.40
311,18,LLV,WHEEL BALANCE - 2,0.60
312,18,LLV,WHEEL BALANCE - 3,0.80
313,18,LLV,WHEEL BALANCE - 4,1.00
314,18,LLV,WHEEL MOUNTING STUD - REPLACE - FRONT - EACH ADDIT,0.20
315,18,LLV,WHEEL MOUNTING STUD - REPLACE - FRONT - ONE,0.60
316,18,LLV,WHEEL MOUNTING STUD - REPLACE - REAR - EACH ADDITI(,0.20
317,18,LLV,WHEEL MOUNTING STUD - REPLACE - REAR - ONE,0.40
318,21,LLV,"BEARING, FRONT WHEEL, INNER/OUTER - REPLACE - BOTH",1.20
319,21,LLV,"BEARING, FRONT WHEEL, INNER/OUTER - REPLACE ONE SI",0.80
320,21,LLV,"CLEAN AND REPACK BEARINGS, REPLACE SEAL - ONE SIDE",0.90
321,21,LLV,"WHEEL FRONT, OUTER BEARING - REPLACE - ONE",0.70
322,22,LLV,AXLE SHAFT - REPLACE - BOTH,0.70
323,22,LLV,AXLE SHAFT - REPLACE - ONE,0.60
324,22,LLV,AXLE SHAFT BEARING - REPLACE - BOTH,1.10
325,22,LLV,AXLE SHAFT BEARING - REPLACE - ONE,0.70
326,22,LLV,AXLE SHAFT OIL SEAL - REPLACE - BOTH,1.10
327,22,LLV,AXLE SHAFT OIL SEAL - REPLACE - ONE,0.80
328,22,LLV,"COVER AND/OR GASKET, DIFFERENTIAL - REPLACE",0.50
329,22,LLV,DIFFERENTIAL ASSEMBLY (COMPLETE) - REPLACE,4.00
330,22,LLV,PINION BEARING - REPLACE - ONE OR BOTH,2.50
331,22,LLV,"PINION SHAFT, PINION GEARS AND/OR SIDE GEARS - REPLI",1.50
332,22,LLV,RING GEAR AND PINION - REPLACE,2.50
333,22,LLV,"SEAL AND/OR FLANGE, PINION SHAFT - REPLACE",0.60
334,24,LLV,DRIVE SHAFT ASSEMBLY - R&R OR REPLACE,0.40
335,24,LLV,UNIVERSAL JOINT - REPLACE - BOTH,1.00
336,24,LLV,UNIVERSAL JOINT - REPLACE FRONT,0.70
337,24,LLV,UNIVERSAL JOINT - REPLACE REAR,0.50
338,27,LLV,DETENT VALVE - REPLACE,1.60
339,27,LLV,DETENT CABLE - REPLACE,0.50
340,27,LLV,DETENT LEVER-REPLACE,0.80
341,27,LLV,EXTENSION HOUSING SEAL/GASKET - REPLACE,1.10
342,27,LLV,GOVERNOR - REPLACE,1.00
343,27,LLV,PARK ACTUATOR ROD - REPLACE,0.80
344,27,LLV,PARKING PAWL - REPLACE,1.10
345,27,LLV,SHIFT CONTROL LEVER - TRANSMISSION SIDE - REPLACE,0.30
346,27,LLV,SHIFT CONTROL ROD - REPLACE,0.40
347,27,LLV,SHIFT LEVER - REPLACE,0.20
348,27,LLV,SHIFT LEVER SPRING - REPLACE,0.20
349,27,LLV,SHIFT LINKAGE-REPLACE,0.40
350,27,LLV,SPEEDOMETER DRIVE GEAR - REPLACE,1.00
351,27,LLV,"SPEEDOMETER DRIVEN GEAR, SPEEDO BULLIT, OR SEAL -",0.30
352,27,LLV,TORQUE CONVERTER - REPLACE,3.20
353,27,LLV,TRANSMISSION DIPSTICK,0.10
354,27,LLV,TRANSMISSION  FILL TUBE,0.40
355,27,LLV,TRANSMISSION ASSY - REPLACE,3.20
356,27,LLV,TRANSMISSION COOLER - FLUSH,0.40
357,27,LLV,TRANSMISSION COOLER - REPLACE,1.00
358,27,LLV,TRANSMISSION FLUSH,0.70
359,27,LLV,TRANSMISSION GASKET/FILTER-REPLACE,0.60
360,27,LLV,TRANSMISSION MOUNT - REPLACE,0.40
361,27,LLV,TRANSMISSION OIL COOLER LINE(S) - REPLACE,0.90
362,27,LLV,TRANSMISSION OIL PUMP OR SEAL - REPLACE,3.60
363,27,LLV,TRANSMISSION REAR HOUSING BUSHING - ADD. TO SEAL T,0.20
364,27,LLV,TRANSMISSION REAR HOUSING OUTPUT SEAL - REPLACE,0.50
365,27,LLV,TRANSMISSION VACUUM MODULATOR - REPLACE,0.40
366,27,LLV,TRANSMISSION VACUUM MODULATOR LINE - REPLACE,0.60
367,31,LLV,ALTERNATOR - REPLACE,0.60
368,31,LLV,ALTERNATOR MOUNTING BRACKET - REPLACE,0.80
369,32,LLV,BATTERY - REPLACE,0.50
370,32,LLV,BATTERY CABLE - REPLACE ONE,0.30
371,32,LLV,STARTER - REPLACE,1.00
372,33,LLV,CRANKSHAFT POSITION SENSOR - REPLACE,0.40
373,33,LLV,DISTRIBUTOR CAP AND/OR ROTOR - REPLACE,0.50
374,33,LLV,DISTRIBUTOR COMPLETE- REPLACE,0.60
375,33,LLV,DISTRIBUTOR HALL EFFECT SWITCH - REPLACE,0.50
376,33,LLV,DISTRIBUTOR MODULE - REPLACE,0.60
377,33,LLV,DISTRIBUTOR PICK-UP COIL AND/ OR POLE PIECE - REPLAC,1.00
378,33,LLV,DISTRIBUTOR WIRING HARNESS - REPLACE,0.60
